Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,SPY,SPY,SPY,SPY,SPY,,,
2023-01-30,2023,1,30,Monday,05,2023-05,385.15,387.38,382.74,383.04,74202000,-0.012546751360647534,380.25714285714287,375.4166
2023-01-31,2023,1,31,Tuesday,05,2023-05,383.55,388.72,383.21,388.67,86811800,0.01470332345925307,381.3428571428571,375.6622
2023-02-01,2023,2,1,Wednesday,05,2023-05,387.46,395.54,384.72,392.8,101459200,0.010627651995806842,382.38642857142855,376.0134
2023-02-02,2023,2,2,Thursday,05,2023-05,396.68,399.98,394.79,398.52,101654500,0.014557138062414987,383.74000000000007,376.4448
2023-02-03,2023,2,3,Friday,05,2023-05,393.56,398.7,393.08,394.28,94736800,-0.01062920061638839,384.68571428571425,376.81880000000007
2023-02-06,2023,2,6,Monday,06,2023-06,391.83,393.27,390.22,391.87,60295300,-0.006111218353531456,385.50928571428574,377.0436
2023-02-07,2023,2,7,Tuesday,06,2023-06,390.95,398.24,389.71,397.0,90990700,0.013078610594748463,387.1278571428571,377.32300000000004
2023-02-08,2023,2,8,Wednesday,06,2023-06,395.03,396.37,391.97,392.66,76227500,-0.010934725802802747,388.6314285714285,377.51739999999995
2023-02-09,2023,2,9,Thursday,06,2023-06,396.25,396.41,388.03,389.25,78694900,-0.008669279170701372,389.3971428571428,377.7658
2023-02-10,2023,2,10,Friday,06,2023-06,388.08,390.54,387.26,390.16,70769700,0.002333587533523085,389.90285714285716,378.0452
2023-02-13,2023,2,13,Monday,07,2023-07,390.81,394.88,390.35,394.74,64913500,0.01173917097203847,390.7657142857143,378.1792
2023-02-14,2023,2,14,Tuesday,07,2023-07,393.22,396.86,390.61,394.56,88389300,-0.00046022821846070094,391.60499999999996,378.3154
2023-02-15,2023,2,15,Wednesday,07,2023-07,392.37,395.92,391.53,395.84,61555700,0.003247290147818882,392.235,378.48620000000005
2023-02-16,2023,2,16,Thursday,07,2023-07,390.88,394.82,390.26,390.39,76431500,-0.013768878964464992,392.41285714285715,378.6872
2023-02-17,2023,2,17,Friday,07,2023-07,388.27,389.65,386.35,389.42,89257800,-0.002497982579082736,392.86857142857144,378.97860000000003
2023-02-21,2023,2,21,Tuesday,08,2023-08,385.4,386.45,381.35,381.6,82655900,-0.020061020183743894,392.3635714285714,379.1264
2023-02-22,2023,2,22,Wednesday,08,2023-08,382.01,383.55,379.62,381.08,83742300,-0.0013780769013614913,391.52642857142854,379.205
2023-02-23,2023,2,23,Thursday,08,2023-08,383.97,384.58,378.89,383.1,96242400,0.005319308248879828,390.425,379.3804
2023-02-24,2023,2,24,Friday,08,2023-08,378.09,379.84,376.39,379.01,108194400,-0.010682377041181801,389.3342857142857,379.366
2023-02-27,2023,2,27,Monday,09,2023-09,382.35,383.71,379.37,380.3,80444700,0.003405942169356413,388.5078571428572,379.32
2023-02-28,2023,2,28,Tuesday,09,2023-09,379.82,381.79,378.79,378.9,96438600,-0.0036960236229666155,387.21500000000003,379.295
2023-03-01,2023,3,1,Wednesday,09,2023-09,378.08,379.31,376.14,377.44,99706800,-0.0038361070231009986,386.1278571428571,379.4268
2023-03-02,2023,3,2,Thursday,09,2023-09,375.47,381.22,375.14,380.38,85127800,0.007777437475359861,385.4942857142857,379.7048
2023-03-03,2023,3,3,Friday,09,2023-09,382.2,386.73,381.55,386.48,90120000,0.016037915078260356,385.2314285714286,380.167
2023-03-06,2023,3,6,Monday,10,2023-10,387.3,389.6,386.31,386.75,72795900,0.0006926624604188802,384.6607142857143,380.6246
2023-03-07,2023,3,7,Tuesday,10,2023-10,386.7,386.94,380.21,380.82,108310600,-0.01532871315113793,383.67928571428575,380.8548
2023-03-08,2023,3,8,Wednesday,10,2023-10,380.93,382.2,379.21,381.44,74746600,0.0016320624706649411,382.65071428571434,381.20279999999997
2023-03-09,2023,3,9,Thursday,10,2023-10,382.22,383.89,373.42,374.4,111945300,-0.018449874810535727,381.50857142857143,381.3682
2023-03-10,2023,3,10,Friday,10,2023-10,373.86,375.93,367.48,369.0,189253000,-0.014429533839200093,380.05,381.45439999999996
2023-03-13,2023,3,13,Monday,11,2023-11,365.08,373.28,363.97,368.48,157790000,-0.0014251426693355773,379.11285714285714,381.62080000000003
2023-03-14,2023,3,14,Tuesday,11,2023-11,373.39,376.21,370.09,374.57,149752400,0.01653013713798912,378.64785714285716,381.7794
2023-03-15,2023,3,15,Wednesday,11,2023-11,368.98,372.42,366.9,372.22,172996900,-0.006254472441531211,377.8707142857143,381.9104
2023-03-16,2023,3,16,Thursday,11,2023-11,369.87,379.1,369.36,378.75,143254200,0.01754528220069651,377.8521428571429,382.20279999999997
2023-03-17,2023,3,17,Friday,11,2023-11,377.43,378.56,372.94,374.33,140553400,-0.011692681603456823,377.42571428571426,382.35040000000004
2023-03-20,2023,3,20,Monday,12,2023-12,375.1,378.34,374.4,377.92,93055800,0.009615769516332806,377.35571428571427,382.6536
2023-03-21,2023,3,21,Tuesday,12,2023-12,381.28,383.37,379.69,382.89,91524200,0.013130419411944816,377.745,382.88980000000004
2023-03-22,2023,3,22,Wednesday,12,2023-12,382.71,386.32,376.32,376.36,111746600,-0.017046503375777178,377.4578571428571,382.9996
2023-03-23,2023,3,23,Thursday,12,2023-12,379.22,383.25,374.67,377.38,119351300,0.0027034103432284073,376.80785714285713,383.07779999999997
2023-03-24,2023,3,24,Friday,12,2023-12,376.1,379.94,373.76,379.85,107682400,0.006561910400293192,376.315,383.11100000000005
2023-03-27,2023,3,27,Monday,13,2023-13,382.13,382.9,379.67,380.56,74010400,0.0018698398938543637,376.29642857142863,383.1308
2023-03-28,2023,3,28,Tuesday,13,2023-13,379.87,380.56,377.88,379.71,62871700,-0.0022445277907262584,376.17285714285714,383.1042
2023-03-29,2023,3,29,Wednesday,13,2023-13,383.87,385.47,382.67,385.23,77497900,0.014534887692740028,376.94642857142856,383.202
2023-03-30,2023,3,30,Thursday,13,2023-13,387.86,388.11,385.62,387.48,69840000,0.005855177460335481,378.26642857142855,383.4648
2023-03-31,2023,3,31,Friday,13,2023-13,388.41,393.24,388.3,392.95,112062600,0.014094559244955063,380.0142857142858,383.8916
2023-04-03,2023,4,3,Monday,14,2023-14,392.43,394.85,392.03,394.44,67391100,0.003810638318031856,381.4335714285714,384.20980000000003
2023-04-04,2023,4,4,Tuesday,14,2023-14,395.09,395.37,390.88,392.26,66601500,-0.005548109248313615,382.86500000000007,384.3934
2023-04-05,2023,4,5,Wednesday,14,2023-14,391.53,392.28,389.58,391.23,65200200,-0.0026183704967411847,383.75642857142856,384.56479999999993
2023-04-06,2023,4,6,Thursday,14,2023-14,390.43,393.03,389.39,392.75,63743300,0.0039010093715490246,385.0721428571428,384.7636
2023-04-10,2023,4,10,Monday,15,2023-15,390.28,393.23,389.66,393.16,63681000,0.0010263587481640357,386.16071428571433,384.8864
2023-04-11,2023,4,11,Tuesday,15,2023-15,393.78,394.66,392.5,393.26,59297900,0.0002685714436523323,386.90142857142854,384.9936
2023-04-12,2023,4,12,Wednesday,15,2023-15,395.33,395.61,391.07,391.66,86420400,-0.004075990587934397,387.9942857142857,385.166
2023-04-13,2023,4,13,Thursday,15,2023-15,392.74,397.22,391.6,396.86,85814800,0.013282620818763524,389.3857142857143,385.32980000000003
2023-04-14,2023,4,14,Friday,15,2023-15,396.23,398.42,393.59,395.89,78161500,-0.0024426383693311182,390.5314285714286,385.39160000000004
2023-04-17,2023,4,17,Monday,16,2023-16,395.81,397.33,394.58,397.31,66436400,0.0035880966491261823,391.7278571428571,385.36740000000003
2023-04-18,2023,4,18,Tuesday,16,2023-16,398.89,399.02,396.2,397.57,63560000,0.0006522692741461888,393.0035714285714,385.4332
2023-04-19,2023,4,19,Wednesday,16,2023-16,395.66,398.41,395.6,397.51,55227300,-0.00016879476774600555,393.8807142857143,385.546
2023-04-20,2023,4,20,Thursday,16,2023-16,394.69,397.08,393.79,395.34,75840400,-0.005457160194621946,394.44214285714287,385.51279999999997
2023-04-21,2023,4,21,Friday,16,2023-16,395.63,396.1,393.69,395.64,73457400,0.0007769576515237464,394.63428571428574,385.57239999999996
2023-04-24,2023,4,24,Monday,17,2023-17,395.44,396.48,394.11,396.06,64332100,0.0010431612197026041,394.75,385.7086
2023-04-25,2023,4,25,Tuesday,17,2023-17,394.09,394.65,389.71,389.77,97766700,-0.01587375461002627,394.57214285714286,385.7008
2023-04-26,2023,4,26,Wednesday,17,2023-17,390.38,391.46,387.56,388.12,80447000,-0.004235687037394631,394.35,385.56840000000005
2023-04-27,2023,4,27,Thursday,17,2023-17,390.65,396.11,390.4,395.84,92968400,0.01990791529641478,394.57071428571436,385.594
2023-04-28,2023,4,28,Friday,17,2023-17,394.96,399.23,394.9,399.22,89433100,0.008535320446884764,395.0035714285714,385.6616
2023-05-01,2023,5,1,Monday,18,2023-18,398.78,400.85,398.59,398.82,62122300,-0.0010099563101401143,395.40071428571434,385.83020000000005
2023-05-02,2023,5,2,Tuesday,18,2023-18,398.11,398.16,391.44,394.34,103998500,-0.011238973712599298,395.59214285714285,385.9286
2023-05-03,2023,5,3,Wednesday,18,2023-18,394.84,397.25,391.39,391.63,91531800,-0.006864130899539633,395.2185714285714,386.12919999999997
2023-05-04,2023,5,4,Thursday,18,2023-18,390.58,390.91,387.52,388.86,94901900,-0.0070830062785938175,394.7164285714286,386.28479999999996
2023-05-05,2023,5,5,Friday,18,2023-18,392.49,397.1,392.23,396.06,87891800,0.01851268627954017,394.6271428571428,386.54400000000004
2023-05-08,2023,5,8,Monday,19,2023-19,396.38,396.64,394.76,396.16,50046800,0.000266451676584456,394.52642857142854,386.88700000000006
2023-05-09,2023,5,9,Tuesday,19,2023-19,394.62,395.54,394.19,394.42,49220100,-0.004385190188346821,394.30571428571426,387.16939999999994
2023-05-10,2023,5,10,Wednesday,19,2023-19,397.26,397.89,392.45,396.27,96142900,0.004672445615863552,394.3721428571429,387.5168
2023-05-11,2023,5,11,Thursday,19,2023-19,395.4,395.86,393.5,395.58,70157100,-0.0017441049146068588,394.36785714285713,387.8796
2023-05-12,2023,5,12,Friday,19,2023-19,396.81,397.03,392.64,395.06,70481500,-0.0013101905172695494,394.2964285714285,388.1732
2023-05-15,2023,5,15,Monday,20,2023-20,395.66,396.82,393.75,396.42,54289400,0.0034499902435285446,394.77142857142854,388.37200000000007
2023-05-16,2023,5,16,Tuesday,20,2023-20,395.32,396.24,393.76,393.77,57705500,-0.006682722712196387,395.175,388.51240000000007
2023-05-17,2023,5,17,Wednesday,20,2023-20,395.79,399.16,394.15,398.55,87287000,0.012139014269973991,395.36857142857144,388.86699999999996
2023-05-18,2023,5,18,Thursday,20,2023-20,398.23,402.81,398.01,402.39,97177200,0.00963311821416335,395.59499999999997,389.286
2023-05-19,2023,5,19,Friday,20,2023-20,403.29,403.82,400.59,401.81,103793300,-0.001455154220409871,395.8085714285714,389.83420000000007
2023-05-22,2023,5,22,Monday,21,2023-21,401.82,403.5,400.59,401.97,60745400,0.00040618676829140554,396.35357142857146,390.4936
2023-05-23,2023,5,23,Tuesday,21,2023-21,400.33,401.9,397.06,397.46,86383500,-0.01122276880631623,396.77000000000004,391.0732
2023-05-24,2023,5,24,Wednesday,21,2023-21,395.85,396.24,393.42,394.58,89213700,-0.007244767727471735,397.17857142857144,391.47339999999997
2023-05-25,2023,5,25,Thursday,21,2023-21,398.08,399.44,395.84,397.99,90961600,0.00865979088020774,397.3164285714286,391.9888
2023-05-26,2023,5,26,Friday,21,2023-21,398.65,403.87,398.57,403.15,93830000,0.012950663474598834,397.8157142857143,392.4768
2023-05-30,2023,5,30,Tuesday,22,2023-22,405.08,405.61,401.92,403.3,72216000,0.0003810636930476896,398.45,393.05620000000005
2023-05-31,2023,5,31,Wednesday,22,2023-22,401.48,402.38,399.5,401.07,110811800,-0.005545338537757072,398.7928571428571,393.51920000000007
2023-06-01,2023,6,1,Thursday,22,2023-22,401.3,405.93,400.05,404.88,88865000,0.00950119234766933,399.45714285714286,393.95899999999995
2023-06-02,2023,6,2,Friday,22,2023-22,407.45,411.52,406.92,410.73,91426200,0.014460986902395279,400.5764285714286,394.64639999999997
2023-06-05,2023,6,5,Monday,23,2023-23,411.08,412.36,409.24,409.94,65460200,-0.0019162841429363198,401.5421428571429,395.29760000000005
2023-06-06,2023,6,6,Tuesday,23,2023-23,409.53,411.37,408.88,410.84,64022200,0.002177536644827782,402.76142857142855,395.9174
2023-06-07,2023,6,7,Wednesday,23,2023-23,411.23,412.36,408.99,409.42,85373300,-0.0034576506872515678,403.53785714285715,396.4946
2023-06-08,2023,6,8,Thursday,23,2023-23,409.48,412.34,408.72,411.89,61952800,0.006048477866201107,404.2164285714286,397.1382
2023-06-09,2023,6,9,Friday,23,2023-23,412.69,414.64,411.64,412.63,85742800,0.0017943356990339776,404.98928571428576,397.68620000000004
2023-06-12,2023,6,12,Monday,24,2023-24,413.61,416.45,412.89,416.38,76104300,0.009071797596873266,406.01857142857136,398.26419999999996
2023-06-13,2023,6,13,Tuesday,24,2023-24,417.83,419.76,417.17,419.12,95899700,0.006592959906466023,407.5657142857143,398.7876
2023-06-14,2023,6,14,Wednesday,24,2023-24,419.46,421.42,416.17,419.62,100612100,0.0011909348277734377,409.3542857142857,399.29119999999995
2023-06-15,2023,6,15,Thursday,24,2023-24,418.8,426.07,418.71,424.82,110303100,0.0123975053281411,411.2707142857143,399.94239999999996
2023-06-16,2023,6,16,Friday,24,2023-24,426.8,427.37,422.9,423.38,114165800,-0.0034061100362829944,412.71571428571434,400.5854
2023-06-20,2023,6,20,Tuesday,25,2023-25,421.44,422.33,419.11,421.18,76160400,-0.005188220676807687,413.99285714285713,401.154
2023-06-21,2023,6,21,Wednesday,25,2023-25,420.2,421.0,418.43,419.02,76982300,-0.005123764779533357,415.27500000000003,401.6712
2023-06-22,2023,6,22,Thursday,25,2023-25,418.07,420.64,417.73,420.53,70637200,0.003609855630537284,416.39285714285717,402.21659999999997
2023-06-23,2023,6,23,Friday,25,2023-25,417.08,419.14,416.64,417.35,92074500,-0.007560142644091328,416.86571428571426,402.73040000000003
2023-06-26,2023,6,26,Monday,26,2023-26,416.79,418.7,415.41,415.65,72823600,-0.0040857417877877555,417.2735714285714,403.10619999999994
2023-06-27,2023,6,27,Tuesday,26,2023-26,416.53,420.82,416.07,420.21,72813700,0.010963382020643841,417.9428571428571,403.5926
2023-06-28,2023,6,28,Wednesday,26,2023-26,419.13,421.43,418.51,420.42,75636000,0.0005043830487496681,418.7285714285714,404.05479999999994
2023-06-29,2023,6,29,Thursday,26,2023-26,420.0,422.24,419.6,422.07,67882300,0.003941205446303941,419.45571428571424,404.54479999999995
2023-06-30,2023,6,30,Friday,26,2023-26,425.28,428.04,424.96,427.06,104964000,0.011800843307819608,420.4864285714286,405.1358
2023-07-03,2023,7,3,Monday,27,2023-27,426.71,427.83,426.43,427.55,32793400,0.0011505851648474508,421.2842857142858,405.78
2023-07-05,2023,7,5,Wednesday,27,2023-27,425.74,427.64,425.73,426.91,58418400,-0.0014872393351820223,421.84071428571434,406.4054
2023-07-06,2023,7,6,Thursday,27,2023-27,423.34,423.99,421.06,423.57,80658300,-0.007830716303522167,422.1228571428571,406.9556
2023-07-07,2023,7,7,Friday,27,2023-27,422.58,426.44,422.26,422.5,86134200,-0.0025246641262238745,421.95714285714286,407.61019999999996
2023-07-10,2023,7,10,Monday,28,2023-28,422.14,423.74,421.57,423.57,62443500,0.0025310541879335346,421.9707142857143,408.31919999999997
2023-07-11,2023,7,11,Tuesday,28,2023-28,424.33,426.76,423.36,426.27,64463800,0.006368614939907591,422.33428571428567,408.9278
2023-07-12,2023,7,12,Wednesday,28,2023-28,430.05,431.1,428.63,429.7,91924500,0.008045969523040153,423.09714285714284,409.5374
2023-07-13,2023,7,13,Thursday,28,2023-28,431.51,433.9,431.07,433.11,72425200,0.007936649979460642,423.9957142857143,410.2232
2023-07-14,2023,7,14,Friday,28,2023-28,433.99,434.84,432.07,432.84,69815800,-0.0006227452963282198,425.1021428571429,410.9932
2023-07-17,2023,7,17,Monday,29,2023-29,432.69,435.39,432.64,434.34,52680200,0.0034723573590087486,426.4371428571429,411.84740000000005
2023-07-18,2023,7,18,Tuesday,29,2023-29,434.01,438.21,433.58,437.57,80668200,0.007430505967050305,427.6771428571429,412.82160000000005
2023-07-19,2023,7,19,Wednesday,29,2023-29,438.36,439.72,437.49,438.54,65891700,0.0022237158274738267,428.9714285714286,413.67119999999994
2023-07-20,2023,7,20,Thursday,29,2023-29,437.55,438.44,434.92,435.63,70591600,-0.006634494654053635,429.94000000000005,414.4606
2023-07-21,2023,7,21,Friday,29,2023-29,437.34,437.55,435.62,435.63,71275600,0.0,430.5521428571428,415.2848
2023-07-24,2023,7,24,Monday,30,2023-30,436.78,438.38,435.75,437.58,54023400,0.004467481613810831,431.2685714285714,416.111
2023-07-25,2023,7,25,Tuesday,30,2023-30,437.31,440.02,437.26,438.77,55191200,0.0027299962945865897,432.11571428571426,416.97479999999996
2023-07-26,2023,7,26,Wednesday,30,2023-30,437.84,440.26,436.79,438.84,71052900,0.00015364150894181527,433.2064285714286,417.85040000000004
2023-07-27,2023,7,27,Thursday,30,2023-30,442.22,442.62,435.02,435.93,92194400,-0.006630048719616699,434.1657142857143,418.64059999999995
2023-07-28,2023,7,28,Friday,30,2023-30,439.19,441.02,435.93,440.2,80011800,0.009790475617093897,435.3535714285714,419.56919999999997
2023-07-31,2023,7,31,Monday,31,2023-31,440.67,441.39,439.36,441.03,62040400,0.00190393367547248,436.40785714285715,420.4188
2023-08-01,2023,8,1,Tuesday,31,2023-31,439.57,440.51,438.82,439.77,55291500,-0.0028616484717138846,437.1271428571428,421.1664
2023-08-02,2023,8,2,Wednesday,31,2023-31,436.66,436.92,432.9,433.65,93933400,-0.01391080392054267,437.1657142857143,421.8032
2023-08-03,2023,8,3,Thursday,31,2023-31,431.64,434.29,431.0,432.41,64276100,-0.0028658001450105886,437.13499999999993,422.41200000000003
2023-08-04,2023,8,4,Friday,31,2023-31,434.22,436.32,429.94,430.46,100128900,-0.004522815924885348,436.85785714285714,423.07199999999995
2023-08-07,2023,8,7,Monday,32,2023-32,432.29,434.37,431.59,434.21,58357500,0.008728705082563515,436.61785714285713,423.8646
2023-08-08,2023,8,8,Tuesday,32,2023-32,431.68,434.2,428.97,432.33,71361300,-0.004348796290211676,436.1742857142857,424.5514
2023-08-09,2023,8,9,Wednesday,32,2023-32,432.59,432.76,428.67,429.43,78789600,-0.00668524156652317,435.7314285714286,425.07700000000006
2023-08-10,2023,8,10,Thursday,32,2023-32,431.79,435.17,428.42,429.59,93005500,0.00035894680416892477,435.3,425.6028
2023-08-11,2023,8,11,Friday,32,2023-32,427.72,430.35,427.12,429.34,68690900,-0.0005830171032084053,434.7114285714285,426.1682
2023-08-14,2023,8,14,Monday,33,2023-33,428.42,431.71,428.12,431.71,47867400,0.005519965181954856,434.20714285714286,426.70480000000003
2023-08-15,2023,8,15,Tuesday,33,2023-33,429.94,430.29,426.11,426.68,75707500,-0.011648973489393866,433.3385714285714,427.02380000000005
2023-08-16,2023,8,16,Wednesday,33,2023-33,426.27,427.92,423.44,423.55,80107200,-0.007337872876577167,432.4542857142857,427.296
2023-08-17,2023,8,17,Thursday,33,2023-33,425.01,425.27,419.8,420.32,95711300,-0.007620088188913798,431.03428571428566,427.4856
2023-08-18,2023,8,18,Friday,33,2023-33,417.51,421.55,417.16,420.52,98852000,0.0004813736705591154,429.5692857142857,427.7076
2023-08-21,2023,8,21,Monday,34,2023-34,421.54,424.0,419.39,423.26,68719000,0.0065062308259808965,428.39,427.935
2023-08-22,2023,8,22,Tuesday,34,2023-34,425.03,425.03,421.55,422.11,64994200,-0.002708486789015918,427.5657142857143,428.1246
2023-08-23,2023,8,23,Wednesday,34,2023-34,423.17,427.43,423.03,426.81,68441000,0.011137593558844028,427.1657142857143,428.3332
2023-08-24,2023,8,24,Thursday,34,2023-34,428.41,428.92,420.87,420.9,88517300,-0.013858858549666175,426.48285714285714,428.36879999999996
2023-08-25,2023,8,25,Friday,34,2023-34,422.62,425.15,419.08,423.87,102325100,0.007049652161378983,425.7442857142857,428.45380000000006
2023-08-28,2023,8,28,Monday,35,2023-35,426.05,427.17,423.87,426.55,61595400,0.006341447926264232,425.33142857142855,428.4884
2023-08-29,2023,8,29,Tuesday,35,2023-35,426.45,433.0,426.27,432.72,83081900,0.014454829908562727,425.5664285714285,428.6752
2023-08-30,2023,8,30,Wednesday,35,2023-35,433.06,435.14,432.35,434.5,69053900,0.004118658262441066,425.9171428571429,428.94160000000005
2023-08-31,2023,8,31,Thursday,35,2023-35,435.12,436.26,433.68,433.87,66084600,-0.0014633606725770187,426.24071428571426,429.2386
2023-09-01,2023,9,1,Friday,35,2023-35,436.58,437.07,433.22,434.68,58944100,0.0018651692980347079,426.45285714285717,429.52160000000003
2023-09-05,2023,9,5,Tuesday,36,2023-36,434.23,434.55,432.73,432.8,55166200,-0.004321914265616789,426.89,429.8306
2023-09-06,2023,9,6,Wednesday,36,2023-36,431.99,432.09,427.57,429.89,70758500,-0.006722442933942974,427.3428571428571,430.1154
2023-09-07,2023,9,7,Thursday,36,2023-36,426.89,429.24,426.54,428.57,70355400,-0.0030700892858093187,427.9321428571429,430.28259999999995
2023-09-08,2023,9,8,Friday,36,2023-36,428.62,430.75,428.26,429.21,61659700,0.001505912350888039,428.5528571428572,430.4584
2023-09-11,2023,9,11,Monday,37,2023-37,431.83,432.34,430.13,432.04,60180100,0.006576646870672942,429.18,430.6578
2023-09-12,2023,9,12,Tuesday,37,2023-37,430.59,432.11,429.09,429.67,67565400,-0.005485570735918599,429.71999999999997,430.71
2023-09-13,2023,9,13,Wednesday,37,2023-37,429.89,431.32,428.79,430.17,60199300,0.0011660380842797302,429.96000000000004,430.76239999999996
2023-09-14,2023,9,14,Thursday,37,2023-37,432.63,434.57,431.33,433.88,83430800,0.008622264479344999,430.88714285714286,430.9018
2023-09-15,2023,9,15,Friday,37,2023-37,432.29,432.62,428.21,428.65,111848900,-0.01204824785433245,431.2285714285714,431.00339999999994
2023-09-18,2023,9,18,Monday,38,2023-38,428.34,430.2,427.87,428.9,55752200,0.0005864319287232078,431.39642857142854,431.1314
2023-09-19,2023,9,19,Tuesday,38,2023-38,427.98,428.57,425.33,428.01,66514600,-0.0020738287592076965,431.06,431.22020000000003
2023-09-20,2023,9,20,Wednesday,38,2023-38,429.27,429.68,423.87,424.08,82562600,-0.009193334898152217,430.3157142857143,431.1764
2023-09-21,2023,9,21,Thursday,38,2023-38,421.23,421.49,416.91,417.07,104095800,-0.016528288661974977,429.11571428571426,430.92379999999997
2023-09-22,2023,9,22,Friday,38,2023-38,418.09,419.69,415.71,416.13,100829700,-0.0022485745369166255,427.7907142857143,430.5842
2023-09-25,2023,9,25,Monday,39,2023-39,414.92,417.92,414.49,417.88,70874500,0.0042051361330319725,426.72499999999997,430.285
2023-09-26,2023,9,26,Tuesday,39,2023-39,414.84,415.55,410.91,411.74,96168400,-0.01469117974189238,425.42857142857144,429.83299999999997
2023-09-27,2023,9,27,Wednesday,39,2023-39,412.91,413.47,408.27,411.9,104705800,0.0003990548684880135,424.23785714285714,429.3196
2023-09-28,2023,9,28,Thursday,39,2023-39,411.35,415.96,410.76,414.29,92258300,0.005797471679999111,423.17214285714283,428.83459999999997
2023-09-29,2023,9,29,Friday,39,2023-39,417.34,417.51,411.77,413.29,115111300,-0.002426943276471416,421.8328571428571,428.38779999999997
2023-10-02,2023,10,2,Monday,40,2023-40,412.45,414.37,410.37,413.12,83798600,-0.00039763513059487554,420.6507142857143,427.93760000000003
2023-10-03,2023,10,3,Tuesday,40,2023-40,410.95,413.18,406.23,407.59,103760600,-0.01338602180173254,419.03785714285715,427.3378
2023-10-04,2023,10,4,Wednesday,40,2023-40,408.06,411.3,406.6,410.56,87453000,0.007281761297492917,417.3721428571428,426.7736
2023-10-05,2023,10,5,Thursday,40,2023-40,410.27,411.25,407.19,410.41,70142700,-0.0003765639277475419,416.06928571428574,426.205
2023-10-06,2023,10,6,Friday,40,2023-40,407.96,416.82,406.63,415.28,113273300,0.011872627045437678,415.0964285714286,425.792
2023-10-09,2023,10,9,Monday,41,2023-41,413.38,418.51,412.83,417.94,80374400,0.006402271751564159,414.3771428571428,425.34680000000003
2023-10-10,2023,10,10,Tuesday,41,2023-41,418.56,422.7,418.17,420.11,78607300,0.005204766400337402,414.09357142857147,424.9284
2023-10-11,2023,10,11,Wednesday,41,2023-41,421.18,422.08,418.8,421.83,62451700,0.004096257027888406,414.4335714285715,424.5696
2023-10-12,2023,10,12,Thursday,41,2023-41,422.44,422.82,416.91,419.26,81154200,-0.006096313461938063,414.6571428571429,424.2818
2023-10-13,2023,10,13,Friday,41,2023-41,420.76,421.96,415.61,417.17,95143100,-0.004980875067302493,414.6064285714286,423.977
2023-10-16,2023,10,16,Monday,42,2023-42,419.42,422.63,419.17,421.56,75433200,0.010521422217540488,415.3078571428572,423.79900000000004
2023-10-17,2023,10,17,Tuesday,42,2023-42,418.44,423.59,418.09,421.54,75324700,-4.58239172904662e-05,415.99642857142857,423.54560000000004
2023-10-18,2023,10,18,Wednesday,42,2023-42,419.77,420.73,414.84,415.93,93559800,-0.013325380504352613,416.11357142857145,423.21759999999995
2023-10-19,2023,10,19,Thursday,42,2023-42,416.64,418.45,411.59,412.27,121323000,-0.008786159621261946,416.0407142857143,422.8743999999999
2023-10-20,2023,10,20,Friday,42,2023-42,411.84,412.38,407.1,407.21,123919900,-0.012288051595855998,415.61857142857144,422.4268
2023-10-23,2023,10,23,Monday,43,2023-43,405.68,410.36,403.93,406.5,92035100,-0.001733154596925357,415.5407142857143,421.97
2023-10-24,2023,10,24,Tuesday,43,2023-43,408.62,410.71,406.77,409.56,78564200,0.0075393164938624135,415.4692857142858,421.527
2023-10-25,2023,10,25,Wednesday,43,2023-43,407.88,407.91,403.17,403.69,94223200,-0.014352192055823498,414.9892857142857,421.0672
2023-10-26,2023,10,26,Thursday,43,2023-43,402.62,403.47,397.93,398.85,115156800,-0.011974463529322632,413.8157142857143,420.5732
2023-10-27,2023,10,27,Friday,43,2023-43,400.44,400.83,395.62,397.04,107367700,-0.004532890677094947,412.3228571428572,420.10760000000005
2023-10-30,2023,10,30,Monday,44,2023-44,399.83,402.84,398.53,401.79,86562700,0.011955719534505693,411.0142857142857,419.73299999999995
2023-10-31,2023,10,31,Tuesday,44,2023-44,402.36,404.63,400.46,404.31,79665200,0.006280319826460712,409.7628571428572,419.35400000000004
2023-11-01,2023,11,1,Wednesday,44,2023-44,405.28,409.44,404.75,408.63,98068100,0.010664844282132657,409.0035714285714,419.0844
2023-11-02,2023,11,2,Thursday,44,2023-44,412.42,416.61,412.4,416.46,94938900,0.0191641890473917,408.95285714285717,418.87739999999997
2023-11-03,2023,11,3,Friday,44,2023-44,418.76,421.8,418.63,420.26,100167800,0.009123381010599285,408.86,418.86460000000005
2023-11-06,2023,11,6,Monday,45,2023-45,421.01,421.67,419.28,421.22,67831700,0.002300417588351422,408.83714285714285,418.81159999999994
2023-11-07,2023,11,7,Tuesday,45,2023-45,421.22,423.06,420.08,422.42,64256100,0.0028461186856993947,409.30071428571426,418.72900000000004
2023-11-08,2023,11,8,Wednesday,45,2023-45,423.02,423.54,420.43,422.73,61746000,0.000732411733296745,410.04785714285714,418.5292
2023-11-09,2023,11,9,Thursday,45,2023-45,423.87,423.91,419.01,419.44,83174400,-0.007798612756973133,410.92142857142863,418.22799999999995
2023-11-10,2023,11,10,Friday,45,2023-45,421.5,426.29,419.43,425.98,89462200,0.015604713951897109,412.3128571428571,418.07019999999994
